id,noticeNumber,lotNumber,lotStatus,biddType,biddForm,lotName,lotDescription,biddEndTime,lotImages,currencyCode,category,createDate,timeZoneName,timezoneOffset,hasAppeals,isStopped,isAnnulled,noticeFirstVersionPublicationDate,npaHintCode,typeTransaction,priceMin,etpCode,noticeAttributes,lotVat,parentProcedure,subject,rent_period,area,cadastral_number,link,rosreestr_info,coords_center,address,auction_start_date,bidd_start_date,auction_link,price_step,deposit_price,files,cad_link
22000099550000000031_5,22000099550000000031,5,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Сообщение о предоставлении (реализации),земельный участок,свободен от прав третьих лиц,2025-01-16 00:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675e3c201754143a1ca5afd8?disposition=inline,643,Земли населенных пунктов,2024-12-15 06:19:48.558000+00:00,МСК+1,240,False,False,False,2024-12-15T02:20:21.517Z,hint1_ZK,sale,,,,,,Астраханская область,,1000.0,30:04:020206:411,https://torgi.gov.ru/new/public/lots/lot/22000099550000000031_5,"([46.251662316665765, 47.91239427447641], 'Астраханская область, Икрянинский район, рабочий поселок Ильинка, ул. Василия Кудинова, 38')","[46.251662316665765, 47.91239427447641]","Астраханская область, Икрянинский район, рабочий поселок Ильинка, ул. Василия Кудинова, 38",,2024-12-16 00:00:00+00:00,,,,"[('2024-12-15_06-00-46.png', 'https://torgi.gov.ru/new/file-store/v1/675e3c201754143a1ca5afd8')]","https://pkk.rosreestr.ru/#/search/47.91239427447641,46.251662316665765/19/@5w3tqw5ca?text=30:4:20206:411&opened=30:4:20206:411"
22000099550000000031_1,22000099550000000031,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Сообщение о предоставлении (реализации),земельный участок,свободный от прав третьих лиц,2025-01-16 00:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675e39b6029b367c71134cdb?disposition=inline,643,Земли населенных пунктов,2024-12-15 06:19:48.558000+00:00,МСК+1,240,False,False,False,2024-12-15T02:20:21.517Z,hint1_ZK,sale,,,,,,Астраханская область,,1000.0,30:04:020206:414,https://torgi.gov.ru/new/public/lots/lot/22000099550000000031_1,"([46.25167028061899, 47.91317262943398], 'Астраханская область, муниципальный район Икрянинский, рабочий поселок Ильинка, ул. Василия Кудинова, 35')","[46.25167028061899, 47.91317262943398]","Астраханская область, муниципальный район Икрянинский, рабочий поселок Ильинка, ул. Василия Кудинова, 35",,2024-12-16 00:00:00+00:00,,,,"[('2024-12-15_06-00-46.png', 'https://torgi.gov.ru/new/file-store/v1/675e39b6029b367c71134cdb')]","https://pkk.rosreestr.ru/#/search/47.91317262943398,46.25167028061899/19/@5w3tqw5ca?text=30:4:20206:414&opened=30:4:20206:414"
22000158720000000280_2,22000158720000000280,2,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"Право на заключение договора аренды земельного участка с кадастровым номером 30:08:110109:3725, расположенного по адресу: Астраханская область, Наримановский район, с. Солянка, ул. Каспийская, 2 ""г"", площадью 166 кв.м., бытовое обслуживание.","Право на заключение договора аренды земельного участка с кадастровым номером 30:08:110109:3725, расположенного по адресу: Астраханская область, Наримановский район, с. Солянка, ул. Каспийская, 2 ""г"", площадью 166 кв.м., бытовое обслуживание.",2025-01-16 16:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675bf3e0d3114044cc8e4939?disposition=inline,643,Земли населенных пунктов,2024-12-13 12:41:53.521000+00:00,МСК+1,240,False,False,False,2024-12-13T08:50:18.825Z,hint1_ZK,rent,115000.0,ETP_AVK,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,30 месяцев,166.0,30:08:110109:3725,https://torgi.gov.ru/new/public/lots/lot/22000158720000000280_2,"([46.38734454045907, 48.00252505157594], 'Астраханская область, Наримановский район, с.Солянка, ул. Каспийская, 2 ""г""')","[46.38734454045907, 48.00252505157594]","Астраханская область, Наримановский район, с.Солянка, ул. Каспийская, 2 ""г""",2025-01-21 10:00:00+00:00,2024-12-16 10:00:00+00:00,http://sale.zakazrf.ru/NotificationEXLot/id/63655,3450.0,11500.0,"[('Форма договора 2.docx', 'https://torgi.gov.ru/new/file-store/v1/675bf4c17e00915e24a3269e'), ('Форма заявки 2.docx', 'https://torgi.gov.ru/new/file-store/v1/675bf4c17e00915e24a326a1'), ('2. Безымянный.png', 'https://torgi.gov.ru/new/file-store/v1/675bf3e0d3114044cc8e4939')]","https://pkk.rosreestr.ru/#/search/48.00252505157594,46.38734454045907/19/@5w3tqw5ca?text=30:8:110109:3725&opened=30:8:110109:3725"
22000158720000000280_1,22000158720000000280,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"Право на заключение договора аренды земельного участка с кадастровым номером 30:08:120122:545, расположенного по адресу: Астраханская область, Наримановский район, п. Трусово, восточнее земельного участка с кадастровым номером 30:08:120122:223, площадью 324 кв.м., магазины.","Право на заключение договора аренды земельного участка с кадастровым номером 30:08:120122:545, расположенного по адресу: Астраханская область, Наримановский район, п. Трусово, восточнее земельного участка с кадастровым номером 30:08:120122:223, площадью 324 кв.м., магазины.",2025-01-16 16:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675bf3317e00915e24a323ba?disposition=inline,643,Земли населенных пунктов,2024-12-13 12:41:53.521000+00:00,МСК+1,240,False,False,False,2024-12-13T08:50:18.825Z,hint1_ZK,rent,166000.0,ETP_AVK,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,30 месяцев,324.0,30:08:120122:545,https://torgi.gov.ru/new/public/lots/lot/22000158720000000280_1,"([46.35040837401988, 47.942619383735604], 'Российская Федерация, Астраханская область, Наримановский район, п. Трусово, восточнее земельного участка с кадастровым номером 30:08:120122:223')","[46.35040837401988, 47.942619383735604]","Российская Федерация, Астраханская область, Наримановский район, п. Трусово, восточнее земельного участка с кадастровым номером 30:08:120122:223",2025-01-21 10:00:00+00:00,2024-12-16 10:00:00+00:00,http://sale.zakazrf.ru/NotificationEXLot/id/63654,4980.0,16600.0,"[('Форма договора 1.docx', 'https://torgi.gov.ru/new/file-store/v1/675bf3379f54ec081efcef95'), ('Форма заявки 1.docx', 'https://torgi.gov.ru/new/file-store/v1/675bf337d3114044cc8e47fc'), ('1. Безымянный.png', 'https://torgi.gov.ru/new/file-store/v1/675bf3317e00915e24a323ba')]","https://pkk.rosreestr.ru/#/search/47.942619383735604,46.35040837401988/19/@5w3tqw5ca?text=30:8:120122:545&opened=30:8:120122:545"
22000015920000000623_1,22000015920000000623,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-285919747,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675be48a2fe6822649a28604?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-13 11:41:16.601000+00:00,МСК+1,240,False,False,False,2024-12-13T07:41:36.328Z,hint1_ZK,rent,10578.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1500000.0,30:10:030301:303,https://torgi.gov.ru/new/public/lots/lot/22000015920000000623_1,"([47.636638503307026, 47.26246175751492], 'Российская Федерация, Астраханская область, р-н Харабалинский, в 19,82 км на северо-восток от с Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет»')","[47.636638503307026, 47.26246175751492]","Российская Федерация, Астраханская область, р-н Харабалинский, в 19,82 км на северо-восток от с Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет»",2025-01-21 18:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000623/1,317.0,2115.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675be4917e00915e24a30938'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675be48a2fe6822649a28604')]","https://pkk.rosreestr.ru/#/search/47.26246175751492,47.636638503307026/19/@5w3tqw5ca?text=30:10:30301:303&opened=30:10:30301:303"
22000015920000000622_1,22000015920000000622,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г.  № КУВИ-001/2024-285919363,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675be0e4d3114044cc8e2c2b?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-13 11:25:47.428000+00:00,МСК+1,240,False,False,False,2024-12-13T07:26:09.56Z,hint1_ZK,rent,11077.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1500000.0,30:10:030301:302,https://torgi.gov.ru/new/public/lots/lot/22000015920000000622_1,"([47.622121641319936, 47.259103596482866], 'Астраханская область, р-н Харабалинский, в 18,90 км на северо-восток от с Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет»')","[47.622121641319936, 47.259103596482866]","Астраханская область, р-н Харабалинский, в 18,90 км на северо-восток от с Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет»",2025-01-21 17:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000622/1,332.0,2215.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675be0eb2fe6822649a281c8'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675be0e4d3114044cc8e2c2b')]","https://pkk.rosreestr.ru/#/search/47.259103596482866,47.622121641319936/19/@5w3tqw5ca?text=30:10:30301:302&opened=30:10:30301:302"
22000015920000000621_1,22000015920000000621,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г.  № КУВИ-001/2024-285918972,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675bdb8a2fe6822649a27161?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-13 11:02:29.046000+00:00,МСК+1,240,False,False,False,2024-12-13T07:03:08.629Z,hint1_ZK,rent,10207.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1500000.0,30:10:030301:301,https://torgi.gov.ru/new/public/lots/lot/22000015920000000621_1,"([47.64646399609155, 47.26893911034998], 'Российская Федерация, Астраханская область, Харабалинский р-н, в 21,32 км на северо-восток от с. Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет» ')","[47.64646399609155, 47.26893911034998]","Российская Федерация, Астраханская область, Харабалинский р-н, в 21,32 км на северо-восток от с. Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет» ",2025-01-21 16:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000621/1,306.0,2041.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675bdb8e7e00915e24a2f1f8'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675bdb8a2fe6822649a27161')]","https://pkk.rosreestr.ru/#/search/47.26893911034998,47.64646399609155/19/@5w3tqw5ca?text=30:10:30301:301&opened=30:10:30301:301"
22000015920000000620_1,22000015920000000620,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-285918547,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675bd8aa9f54ec081efcb437?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-13 10:51:41.843000+00:00,МСК+1,240,False,False,False,2024-12-13T06:52:04.425Z,hint1_ZK,rent,11253.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1500000.0,30:10:030301:300,https://torgi.gov.ru/new/public/lots/lot/22000015920000000620_1,"([47.62754353861542, 47.23997319038085], 'Астраханская область, Харабалинский р-н, в 17,36 км на северо-восток от с. Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет» ')","[47.62754353861542, 47.23997319038085]","Астраханская область, Харабалинский р-н, в 17,36 км на северо-восток от с. Кочковатка, вблизи песков Меджунские, в границах муниципального образования «Кочковатский сельсовет» ",2025-01-21 15:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000620/1,337.0,2250.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675bd8b0d3114044cc8e15bf'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675bd8aa9f54ec081efcb437')]","https://pkk.rosreestr.ru/#/search/47.23997319038085,47.62754353861542/19/@5w3tqw5ca?text=30:10:30301:300&opened=30:10:30301:300"
22000015920000000619_1,22000015920000000619,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 30.10.2024г.  № КУВИ-001/2024-265515403,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675accd62fe6822649a1e070?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-12 15:49:00.555000+00:00,МСК+1,240,False,False,False,2024-12-12T11:49:23.807Z,hint1_ZK,rent,35489.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,8584741.0,30:10:030302:186,https://torgi.gov.ru/new/public/lots/lot/22000015920000000619_1,"([47.716448434161165, 47.79665825856112], 'Астраханская область, Харабалинский район, в 58 км на северо-восток от с. Кочковатка, в песках Чигенде, в границах МО ""Кочковатский сельсовет"" ')","[47.716448434161165, 47.79665825856112]","Астраханская область, Харабалинский район, в 58 км на северо-восток от с. Кочковатка, в песках Чигенде, в границах МО ""Кочковатский сельсовет"" ",2025-01-21 12:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000619/1,1064.0,7097.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675accf02fe6822649a1e080'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675accd62fe6822649a1e070')]","https://pkk.rosreestr.ru/#/search/47.79665825856112,47.716448434161165/19/@5w3tqw5ca?text=30:10:30302:186&opened=30:10:30302:186"
22000015920000000618_1,22000015920000000618,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,"Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 10.10.2024г. № КУВИ-001/2024-251086134, земельный участок предоставляется для цели - выпас сельскохозяйственных животных",2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675aaa767e00915e24a1c64e?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-12 13:25:08.423000+00:00,МСК+1,240,False,False,False,2024-12-12T09:25:31.047Z,hint1_ZK,rent,5327.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1159470.0,30:10:100602:69,https://torgi.gov.ru/new/public/lots/lot/22000015920000000618_1,"([47.521650585117584, 47.533827410221214], 'Российская Федерация, Астраханская область, р-н Харабалинский, в 20,5 км на северо-восток от г Харабали, в 5 км на восток от песков Сарахули, в границах МО «Город Харабали»')","[47.521650585117584, 47.533827410221214]","Российская Федерация, Астраханская область, р-н Харабалинский, в 20,5 км на северо-восток от г Харабали, в 5 км на восток от песков Сарахули, в границах МО «Город Харабали»",2025-01-21 11:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000618/1,159.0,1065.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675aaaa92fe6822649a1aecf'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675aaa767e00915e24a1c64e')]","https://pkk.rosreestr.ru/#/search/47.533827410221214,47.521650585117584/19/@5w3tqw5ca?text=30:10:100602:69&opened=30:10:100602:69"
22000015920000000616_1,22000015920000000616,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 07.11.2024г.  № КУВИ-001/2024-272539644,2025-01-17 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675a865a9f54ec081efb30ae?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-12 10:49:21.745000+00:00,МСК+1,240,False,False,False,2024-12-12T06:49:51.685Z,hint1_ZK,rent,12718.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,3883730.0,30:10:070701:194,https://torgi.gov.ru/new/public/lots/lot/22000015920000000616_1,"([47.39269828530328, 48.09833950580773], 'Российская Федерация, Астраханская область, Харабалинский р-н, в 45,39 км на северо-восток от с. Хошеутово, в 2,95 км на север от песков Акбай, в границах муниципального образования «Хошеутовский сельсовет» ')","[47.39269828530328, 48.09833950580773]","Российская Федерация, Астраханская область, Харабалинский р-н, в 45,39 км на северо-восток от с. Хошеутово, в 2,95 км на север от песков Акбай, в границах муниципального образования «Хошеутовский сельсовет» ",2025-01-21 09:00:00+00:00,2024-12-17 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000616/1,381.0,2543.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/675a86609f54ec081efb30be'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/675a865a9f54ec081efb30ae')]","https://pkk.rosreestr.ru/#/search/48.09833950580773,47.39269828530328/19/@5w3tqw5ca?text=30:10:70701:194&opened=30:10:70701:194"
21000000120000000080_3,21000000120000000080,3,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"Земельный участок с кадастровым номером 30:03:050106:741, площадью 7663 кв.м., расположенного по адресу: Астраханская область, Енотаевский муниципальный район, сельское поселение село Енотаевка, село Енотаевка, ул.Днепровская, з/у 2/1.","Категория земель: Земли населенных пунктов, Виды разрешенного использования: магазины (4.4), Цель предоставления: для строительства магазина",2025-01-14 08:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675989387e00915e24a0bda3?disposition=inline,643,Земли населенных пунктов,2024-12-11 15:28:16.146000+00:00,МСК,180,False,False,False,2024-12-11T13:32:27.146Z,hint1_ZK,rent,154000.0,ETP_AVK,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,в соответствии с аукционной документацией ,7663.0,30:03:050106:741,https://torgi.gov.ru/new/public/lots/lot/21000000120000000080_3,"([47.241567964806045, 47.020776779349184], 'Астраханская область, Енотаевский муниципальный район, сельское поселение село Енотаевка, село Енотаевка, ул. Днепровская, з/у 2/1')","[47.241567964806045, 47.020776779349184]","Астраханская область, Енотаевский муниципальный район, сельское поселение село Енотаевка, село Енотаевка, ул. Днепровская, з/у 2/1",2025-01-16 09:00:00+00:00,2024-12-12 00:00:00+00:00,http://sale.zakazrf.ru/NotificationEXLot/id/63555,4620.0,154000.0,"[('050106-741+ оценка.pdf', 'https://torgi.gov.ru/new/file-store/v1/675989492fe6822649a0f8f0'), ('Договор аренды к Лоту № 3.docx', 'https://torgi.gov.ru/new/file-store/v1/675989449f54ec081efa8540'), ('распоряжение 741.PDF', 'https://torgi.gov.ru/new/file-store/v1/675989512fe6822649a0f90d'), ('фото.jpeg', 'https://torgi.gov.ru/new/file-store/v1/675989387e00915e24a0bda3')]","https://pkk.rosreestr.ru/#/search/47.020776779349184,47.241567964806045/19/@5w3tqw5ca?text=30:3:50106:741&opened=30:3:50106:741"
21000000120000000080_1,21000000120000000080,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"Земельный участок с кадастровым номером 30:03:000000:835, площадью 200 кв.м., расположенного по адресу:  Астраханская область,  р-н Енотаевский, с.Енотаевка, ул. Мусаева, 81 «в».",Категория земель: Земли населенных пунктовВиды разрешенного использования: магазины Цель предоставления: для строительства магазина,2025-01-14 08:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/675984c59f54ec081efa7c7e?disposition=inline,643,Земли населенных пунктов,2024-12-11 15:28:16.146000+00:00,МСК,180,False,False,False,2024-12-11T13:32:27.146Z,hint1_ZK,rent,16800.0,ETP_AVK,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,в соответствии с аукционной документацией ,200.0,30:03:000000:835,https://torgi.gov.ru/new/public/lots/lot/21000000120000000080_1,"([47.236588104768636, 47.02812922266404], 'Астраханская область, р-н Енотаевский, с Енотаевка, ул Мусаева, 81 ""в""')","[47.236588104768636, 47.02812922266404]","Астраханская область, р-н Енотаевский, с Енотаевка, ул Мусаева, 81 ""в""",2025-01-16 09:00:00+00:00,2024-12-12 00:00:00+00:00,http://sale.zakazrf.ru/NotificationEXLot/id/63553,504.0,16800.0,"[('000000-835+ оценка.pdf', 'https://torgi.gov.ru/new/file-store/v1/675984dad3114044cc8c92ac'), ('Договор аренды к Лоту № 1.docx', 'https://torgi.gov.ru/new/file-store/v1/675984d89f54ec081efa7c99'), ('распоряжение 835.PDF', 'https://torgi.gov.ru/new/file-store/v1/675984e1d3114044cc8c932a'), ('фото.jpeg', 'https://torgi.gov.ru/new/file-store/v1/675984c59f54ec081efa7c7e')]","https://pkk.rosreestr.ru/#/search/47.02812922266404,47.236588104768636/19/@5w3tqw5ca?text=30:3:0:835&opened=30:3:0:835"
